# Freq(GHz) Re(Z) Im(Z)
5.310000e+00 1.880491e+04 6.722855e+03
5.320000e+00 1.892129e+04 6.742924e+03
5.330000e+00 1.903624e+04 6.758058e+03
5.340000e+00 1.914958e+04 6.768339e+03
5.350000e+00 1.926111e+04 6.773858e+03
5.360000e+00 1.937066e+04 6.774714e+03
5.370000e+00 1.947805e+04 6.771013e+03
5.380000e+00 1.958309e+04 6.762865e+03
5.390000e+00 1.968725e+04 6.750799e+03
5.400000e+00 1.978889e+04 6.734572e+03
5.410000e+00 1.988771e+04 6.714276e+03
5.420000e+00 1.998354e+04 6.690050e+03
5.430000e+00 2.007623e+04 6.662027e+03
5.440000e+00 2.016553e+04 6.630244e+03
5.450000e+00 2.025144e+04 6.594976e+03
5.460000e+00 2.033381e+04 6.556382e+03
5.470000e+00 2.041254e+04 6.514629e+03
5.480000e+00 2.048752e+04 6.469883e+03
5.490000e+00 2.055863e+04 6.422314e+03
5.500000e+00 2.062579e+04 6.372099e+03
5.510000e+00 2.068890e+04 6.319419e+03
5.520000e+00 2.074789e+04 6.264453e+03
5.530000e+00 2.080267e+04 6.207386e+03
5.540000e+00 2.085319e+04 6.148405e+03
5.550000e+00 2.089938e+04 6.087698e+03
5.560000e+00 2.094121e+04 6.025457e+03
5.570000e+00 2.097861e+04 5.961872e+03
5.580000e+00 2.101158e+04 5.897138e+03
5.590000e+00 2.104006e+04 5.831447e+03
5.600000e+00 2.106406e+04 5.764990e+03
5.610000e+00 2.108352e+04 5.697929e+03
